"","x"
"8666","PRPF31"
"8667","LILRA6"
"8668","NDUFA3"
"8669","CNOT3"
"8670","OSCAR"
"8671","MIR935"
"8672","RPS9"
"8673","CACNG8"
"8674","VSTM1"
"8675","TMC4"
"8676","TSEN34"
"8677","MBOAT7"
"8678","LENG1"
"8679","TARM1"
"8680","TFPT"
"8681","LILRB5"
"8682","CACNG6"
"8683","LILRB3"
"8684","LAIR1"
"8685","LILRA5"
"8686","LILRA4"
"8687","LILRA3"
"8688","MIR4752"
"8689","LILRB2"
"8690","LENG8-AS1"
"8691","LAIR2"
"8692","TTYH1"
"8693","LENG8"
"8694","CDC42EP5"
"8695","LENG9"
"8696","LILRB4"
"8697","LOC101928804"
"8698","KIR3DX1"
"8699","MIR8061"
"8700","KIR3DL3"
"8701","KIR2DL1"
"8702","FCAR"
"8703","KIR2DL4"
"8704","LILRB1"
"8705","KIR2DS4"
"8706","KIR3DL1"
"8707","LILRA1"
"8708","LILRP2"
"8709","KIR3DL2"
"8710","KIR2DL3"
"8711","LILRA2"
"8712","NCR1"
"8713","NLRP7"
"8714","NLRP2"
"8715","GP6"
"8716","BRSK1"
"8717","SYT5"
"8718","TMEM86B"
"8719","SHISA7"
"8720","MIR7975"
"8721","SSC5D"
"8722","RDH13"
"8723","SBK2"
"8724","PPP1R12C"
"8725","MIR6805"
"8726","DNAAF3"
"8727","TMEM150B"
"8728","HSPBP1"
"8729","KMT5C"
"8730","ISOC2"
"8731","MIR6803"
"8732","MIR6804"
"8733","UBE2S"
"8734","MIR6802"
"8735","PTPRH"
"8736","TNNI3"
"8737","EPS8L1"
"8738","TMEM190"
"8739","TMEM238"
"8740","COX6B2"
"8741","SBK3"
"8742","FAM71E2"
"8743","TNNT1"
"8744","PPP6R1"
"8745","RPL28"
"8746","IL11"
"8747","ZNF628"
"8748","NAT14"
"8749","ZNF581"
"8750","ZNF784"
"8751","FIZ1"
"8752","U2AF2"
"8753","ZNF579"
"8754","ZNF580"
"8755","ZNF524"
"8756","ZNF865"
"8757","CCDC106"
"8758","NLRP13"
"8759","NLRP9"
"8760","EPN1"
"8761","NLRP5"
"8762","NLRP8"
"8763","NLRP11"
"8764","RFPL4AL1"
"8765","NLRP4"
"8766","RFPL4A"
"8767","ZSCAN5B"
"8768","ZNF787"
"8769","ZNF444"
"8770","GALP"
"8771","LINC01864"
"8772","ZSCAN5A"
"8773","ZNF582"
"8774","ZNF667-AS1"
"8775","ZNF667"
"8776","ZNF542P"
"8777","ZNF583"
"8778","ZNF582-AS1"
"8779","GPX4"
"8780","SBNO2"
"8781","CIRBP-AS1"
"8782","CIRBP"
"8783","MIDN"
"8784","EFNA2"
"8785","ATP5D"
"8786","CBARP"
"8787","C19orf24"
"8788","STK11"
"8789","MUM1"
"8790","GAMT"
"8791","APC2"
"8792","NDUFS7"
"8793","DAZAP1"
"8794","RPS15"
"8795","REEP6"
"8796","PCSK4"
"8797","C19orf25"
"8798","MBD3"
"8799","TCF3"
"8800","PLK5"
"8801","ADAMTSL5"
"8802","UQCR11"
"8803","MEX3D"
"8804","ONECUT3"
"8805","MIR1909"
"8806","REXO1"
"8807","KLF16"
"8808","ATP8B3"
"8809","LOC100288123"
"8810","ABHD17A"
"8811","BTBD2"
"8812","CSNK1G2"
"8813","IZUMO4"
"8814","MKNK2"
"8815","SCAMP4"
"8816","ADAT3"
"8817","CSNK1G2-AS1"
"8818","MOB3A"
"8819","AP3D1"
"8820","JSRP1"
"8821","MIR1227"
"8822","PLEKHJ1"
"8823","SF3A2"
"8824","MIR6789"
"8825","AMH"
"8826","DOT1L"
"8827","OAZ1"
"8828","MIR4321"
"8829","C19orf35"
"8830","LSM7"
"8831","LINGO3"
"8832","TJP3"
"8833","TLE2"
"8834","MIR7108"
"8835","SMIM24"
"8836","MRPL54"
"8837","LOC100996351"
"8838","NCLN"
"8839","THOP1"
"8840","SLC39A3"
"8841","CACTIN"
"8842","CACTIN-AS1"
"8843","TMPRSS9"
"8844","GNA15"
"8845","GIPC3"
"8846","TIMM13"
"8847","AES"
"8848","DIRAS1"
"8849","HMG20B"
"8850","ZNF554"
"8851","PIP5K1C"
"8852","NFIC"
"8853","TLE6"
"8854","ZNF555"
"8855","ATCAY"
"8856","RAX2"
"8857","S1PR4"
"8858","LMNB2"
"8859","TBXA2R"
"8860","GNG7"
"8861","GADD45B"
"8862","GNA11"
"8863","ZFR2"
"8864","MATK"
"8865","MFSD12"
"8866","ZNF57"
"8867","SGTA"
"8868","DOHH"
"8869","APBA3"
"8870","ZNF556"
"8871","MIR7850"
"8872","LINC01775"
"8873","FZR1"
"8874","CELF5"
"8875","SPPL2B"
"8876","C19orf71"
"8877","ZNF77"
"8878","MYDGF"
"8879","DUS3L"
"8880","PIAS4"
"8881","TMIGD2"
"8882","FUT3"
"8883","KDM4B"
"8884","LRG1"
"8885","MIR7-3HG"
"8886","PSPN"
"8887","SHD"
"8888","SH3GL1"
"8889","FEM1A"
"8890","DPP9"
"8891","DPP9-AS1"
"8892","TNFAIP8L1"
"8893","MIR3940"
"8894","ACSBG2"
"8895","CCDC94"
"8896","PLIN3"
"8897","STAP2"
"8898","CHAF1A"
"8899","CREB3L3"
"8900","LOC390877"
"8901","MIR4746"
"8902","ALKBH7"
"8903","MIR4747"
"8904","VMAC"
"8905","FSD1"
"8906","SEMA6B"
"8907","KHSRP"
"8908","EEF2"
"8909","MIR6885"
"8910","NRTN"
"8911","HDGFRP2"
"8912","TICAM1"
"8913","CRB3"
"8914","UHRF1"
"8915","MIR6790"
"8916","MIR637"
"8917","NDUFA11"
"8918","ANKRD24"
"8919","UBXN6"
"8920","PTPRS"
"8921","C19orf70"
"8922","SIRT6"
"8923","EBI3"
"8924","HSD11B1L"
"8925","NMRK2"
"8926","PRR22"
"8927","ZNRF4"
"8928","RPL36"
"8929","GTF2F1"
"8930","SAFB2"
"8931","PLIN5"
"8932","SAFB"
"8933","CAPS"
"8934","MPND"
"8935","MIR7-3"
"8936","TINCR"
"8937","RFX2"
"8938","LOC100128568"
"8939","FUT5"
"8940","MAP2K2"
"8941","LONP1"
"8942","RANBP3"
"8943","LOC101928844"
"8944","SNORD37"
"8945","ARRDC5"
"8946","CLPP"
"8947","PLIN4"
"8948","SLC25A41"
"8949","ACER1"
"8950","ZBTB7A"
"8951","SLC25A23"
"8952","DAPK3"
"8953","CATSPERD"
"8954","FUT6"
"8955","MLLT1"
"8956","MIR6791"
"8957","TNFSF9"
"8958","DENND1C"
"8959","TRIP10"
"8960","TUBB4A"
"8961","GPR108"
"8962","CD70"
"8963","TNFSF14"
"8964","C3"
"8965","VAV1"
"8966","SH2D3A"
"8967","ADGRE4P"
"8968","MBD3L3"
"8969","FLJ25758"
"8970","MBD3L2"
"8971","INSR"
"8972","MBD3L5"
"8973","MBD3L4"
"8974","ADGRE1"
"8975","ZNF557"
"8976","LOC100128573"
"8977","ARHGEF18"
"8978","CD209"
"8979","RETN"
"8980","CLEC4G"
"8981","MIR6792"
"8982","C19orf45"
"8983","CLEC4GP1"
"8984","PRR36"
"8985","MCOLN1"
"8986","XAB2"
"8987","STXBP2"
"8988","ZNF358"
"8989","PEX11G"
"8990","PNPLA6"
"8991","EVI5L"
"8992","LRRC8E"
"8993","TRAPPC5"
"8994","MCEMP1"
"8995","PET100"
"8996","CAMSAP3"
"8997","LYPLA2P2"
"8998","CLEC4M"
"8999","FCER2"
"9000","PCP2"
"9001","TGFBR3L"
"9002","ELAVL1"
"9003","RPS28"
"9004","KANK3"
"9005","FBN3"
"9006","TIMM44"
"9007","RAB11B-AS1"
"9008","MARCH2"
"9009","HNRNPM"
"9010","CD320"
"9011","CTXN1"
"9012","MIR4999"
"9013","NDUFA7"
"9014","CCL25"
"9015","RAB11B"
"9016","CERS4"
"9017","MAP2K7"
"9018","ANGPTL4"
"9019","SNAPC2"
"9020","ZNF414"
"9021","PRAM1"
"9022","MYO1F"
"9023","ACTL9"
"9024","OR2Z1"
"9025","ADAMTS10"
"9026","MBD3L1"
"9027","ZNF558"
"9028","MUC16"
"9029","OR7G2"
"9030","OR7G3"
"9031","OR7G1"
"9032","OR1M1"
"9033","ZNF317"
"9034","OR7D4"
"9035","OR7D2"
"9036","OR7E24"
"9037","ZNF121"
"9038","ZNF559"
"9039","ZNF559-ZNF177"
"9040","LOC101928238"
"9041","ZNF266"
"9042","ZNF177"
"9043","ZNF562"
"9044","ZNF560"
"9045","ZNF699"
"9046","ZNF561"
"9047","ZNF426"
"9048","ZNF561-AS1"
"9049","ZNF846"
"9050","PIN1"
"9051","FBXL12"
"9052","UBL5"
"9053","COL5A3"
"9054","OLFM2"
"9055","ZGLP1"
"9056","RAVER1"
"9057","S1PR2"
"9058","MIR1238"
"9059","CDKN2D"
"9060","DNM2"
"9061","PPAN-P2RY11"
"9062","ILF3-AS1"
"9063","SLC44A2"
"9064","EIF3G"
"9065","SNORD105B"
"9066","ICAM3"
"9067","MRPL4"
"9068","ICAM4"
"9069","C3P1"
"9070","DNMT1"
"9071","ICAM5"
"9072","P2RY11"
"9073","QTRT1"
"9074","MIR1181"
"9075","PDE4A"
"9076","ANGPTL6"
"9077","C19orf66"
"9078","MIR638"
"9079","ATG4D"
"9080","TYK2"
"9081","MIR5589"
"9082","ICAM1"
"9083","SNORD105"
"9084","CDC37"
"9085","ILF3"
"9086","FDX1L"
"9087","KEAP1"
"9088","RDH8"
"9089","PPAN"
"9090","MIR4322"
"9091","AP1M2"
"9092","KRI1"
"9093","S1PR5"
"9094","CCDC151"
"9095","ECSIT"
"9096","CCDC159"
"9097","LOC105372273"
"9098","PRKCSH"
"9099","SMARCA4"
"9100","MIR6793"
"9101","PLPPR2"
"9102","KANK2"
"9103","TMEM205"
"9104","MIR199A1"
"9105","MIR6886"
"9106","TSPAN16"
"9107","ZNF653"
"9108","CARM1"
"9109","SPC24"
"9110","TMED1"
"9111","MIR4748"
"9112","EPOR"
"9113","ELAVL3"
"9114","YIPF2"
"9115","LDLR"
"9116","TIMM29"
"9117","MIR7974"
"9118","DOCK6"
"9119","C19orf38"
"9120","RAB3D"
"9121","RGL3"
"9122","SWSAP1"
"9123","ANGPTL8"
"9124","ACP5"
"9125","CNN1"
"9126","ZNF627"
"9127","ELOF1"
"9128","ZNF833P"
"9129","ZNF823"
"9130","ZNF878"
"9131","ZNF69"
"9132","ZNF439"
"9133","ZNF491"
"9134","LOC101928464"
"9135","ZNF441"
"9136","ZNF700"
"9137","ZNF440"
"9138","ZNF433"
"9139","ZNF763"
"9140","ZNF788"
"9141","ZNF844"
"9142","ZNF625-ZNF20"
"9143","ZNF625"
"9144","ZNF20"
"9145","ZNF136"
"9146","LOC100289333"
"9147","ZNF44"
"9148","ZNF442"
"9149","ZNF563"
"9150","ZNF799"
"9151","ZNF490"
"9152","ZNF443"
"9153","ZNF709"
"9154","ZNF564"
"9155","ZNF791"
"9156","MAN2B1"
"9157","WDR83"
"9158","WDR83OS"
"9159","RAD23A"
"9160","JUNB"
"9161","DNASE2"
"9162","RNASEH2A"
"9163","SNORD135"
"9164","KLF1"
"9165","HOOK2"
"9166","ASNA1"
"9167","MIR5684"
"9168","LOC105372280"
"9169","MIR6794"
"9170","BEST2"
"9171","MAST1"
"9172","GCDH"
"9173","DHPS"
"9174","FBXW9"
"9175","RTBDN"
"9176","C19orf43"
"9177","FARSA"
"9178","SNORD41"
"9179","SYCE2"
"9180","TNPO2"
"9181","PRDX2"
"9182","CALR"
"9183","MIR6515"
"9184","NACC1"
"9185","STX10"
"9186","IER2"
"9187","DAND5"
"9188","LYL1"
"9189","NFIX"
"9190","GADD45GIP1"
"9191","TRMT1"
"9192","CACNA1A"
"9193","MRI1"
"9194","C19orf53"
"9195","CCDC130"
"9196","PODNL1"
"9197","RLN3"
"9198","PALM3"
"9199","SAMD1"
"9200","ADGRL1"
"9201","LOC100507373"
"9202","NANOS3"
"9203","MIR181C"
"9204","MIR24-2"
"9205","PRKACA"
"9206","MIR27A"
"9207","LINC01841"
"9208","ZSWIM4"
"9209","C19orf57"
"9210","ASF1B"
"9211","C19orf67"
"9212","IL27RA"
"9213","ADGRE5"
"9214","LOC284454"
"9215","CC2D1A"
"9216","DCAF15"
"9217","LINC01842"
"9218","RFX1"
"9219","MIR23A"
"9220","MIR1199"
"9221","MIR181D"
"9222","MISP3"
"9223","DDX39A"
"9224","PKN1"
"9225","CLEC17A"
"9226","GIPC1"
"9227","MIR639"
"9228","NDUFB7"
"9229","TECR"
"9230","ADGRE3"
"9231","PTGER1"
"9232","DNAJB1"
"9233","SNORA104"
"9234","ZNF333"
"9235","OR7C1"
"9236","ADGRE2"
"9237","OR7A10"
"9238","OR7A5"
"9239","OR7A17"
"9240","OR7C2"
"9241","CASP14"
"9242","SLC1A6"
"9243","OR1I1"
"9244","CCDC105"
"9245","CYP4F22"
"9246","MIR6795"
"9247","WIZ"
"9248","AKAP8L"
"9249","PGLYRP2"
"9250","SYDE1"
"9251","BRD4"
"9252","ILVBL"
"9253","AKAP8"
"9254","EPHX3"
"9255","RASAL3"
"9256","MIR1470"
"9257","NOTCH3"
"9258","CYP4F8"
"9259","CYP4F3"
"9260","UCA1"
"9261","CYP4F24P"
"9262","OR10H5"
"9263","OR10H3"
"9264","OR10H1"
"9265","OR10H2"
"9266","CYP4F11"
"9267","CYP4F2"
"9268","LINC01835"
"9269","CYP4F12"
"9270","OR10H4"
"9271","TPM4"
"9272","HSH2D"
"9273","LINC00661"
"9274","LINC00905"
"9275","CIB3"
"9276","RAB8A"
"9277","FAM32A"
"9278","AP1M1"
"9279","CHERP"
"9280","SIN3B"
"9281","EPS15L1"
"9282","TMEM38A"
"9283","SLC35E1"
"9284","CALR3"
"9285","NWD1"
"9286","CPAMD8"
"9287","MED26"
"9288","F2RL3"
"9289","KLF2"
"9290","HAUS8"
"9291","C19orf44"
"9292","SMIM7"
"9293","MYO9B"
"9294","ABHD8"
"9295","FAM129C"
"9296","GTPBP3"
"9297","USE1"
"9298","DDA1"
"9299","PLVAP"
"9300","SLC27A1"
"9301","BISPR"
"9302","MVB12A"
"9303","ANO8"
"9304","OCEL1"
"9305","BABAM1"
"9306","ANKLE1"
"9307","NXNL1"
"9308","USHBP1"
"9309","TMEM221"
"9310","MRPL34"
"9311","NR2F6"
"9312","PGLS"
"9313","COLGALT1"
"9314","BST2"
"9315","UNC13A"
"9316","INSL3"
"9317","SLC5A5"
"9318","RPL18A"
"9319","SNORA68"
"9320","MAP1S"
"9321","B3GNT3"
"9322","FCHO1"
"9323","JAK3"
"9324","KLHL26"
"9325","CRTC1"
"9326","IL12RB1"
"9327","MIR3189"
"9328","KCNN1"
"9329","KIAA1683"
"9330","GDF15"
"9331","KXD1"
"9332","PGPEP1"
"9333","RAB3A"
"9334","JUND"
"9335","IFI30"
"9336","ELL"
"9337","CCDC124"
"9338","MPV17L2"
"9339","ARRDC2"
"9340","MAST3"
"9341","UBA52"
"9342","PDE4C"
"9343","LRRC25"
"9344","SSBP4"
"9345","LSM4"
"9346","COMP"
"9347","LOC102725254"
"9348","ISYNA1"
"9349","MIR3188"
"9350","PIK3R2"
"9351","CRLF1"
"9352","LOC729966"
"9353","TMEM59L"
"9354","C19orf60"
"9355","FKBP8"
"9356","NCAN"
"9357","MAU2"
"9358","TSSK6"
"9359","HAPLN4"
"9360","SUGP2"
"9361","LOC102724360"
"9362","CILP2"
"9363","NR2C2AP"
"9364","MIR640"
"9365","PBX4"
"9366","NDUFA13"
"9367","RFXANK"
"9368","MEF2B"
"9369","UPF1"
"9370","COPE"
"9371","HOMER3"
"9372","TMEM161A"
"9373","BORCS8-MEF2B"
"9374","TM6SF2"
"9375","GDF1"
"9376","ARMC6"
"9377","YJEFN3"
"9378","DDX49"
"9379","GATAD2A"
"9380","SLC25A42"
"9381","BORCS8"
"9382","CERS1"
"9383","SUGP1"
"9384","ATP13A1"
"9385","LPAR2"
"9386","GMIP"
"9387","ZNF506"
"9388","LINC00663"
"9389","ZNF14"
"9390","ZNF253"
"9391","ZNF93"
"9392","ZNF101"
"9393","ZNF682"
"9394","ZNF90"
"9395","ZNF486"
"9396","ZNF826P"
"9397","MIR1270"
"9398","ZNF737"
"9399","ZNF626"
"9400","ZNF85"
"9401","ZNF493"
"9402","ZNF738"
"9403","ZNF430"
"9404","ZNF714"
"9405","ZNF708"
"9406","ZNF431"
"9407","LINC00664"
"9408","ZNF429"
"9409","LOC400682"
"9410","ZNF100"
"9411","ZNF43"
"9412","LOC641367"
"9413","ZNF208"
"9414","ZNF257"
"9415","ZNF676"
"9416","ZNF729"
"9417","ZNF98"
"9418","LINC01785"
"9419","LOC100996349"
"9420","GOLGA2P9"
"9421","LINC01233"
"9422","LOC101929124"
"9423","ZNF492"
"9424","ZNF99"
"9425","LINC01858"
"9426","LINC01859"
"9427","ZNF730"
"9428","ZNF724"
"9429","ZNF728"
"9430","IPO5P1"
"9431","ZNF91"
"9432","LINC01224"
"9433","ZNF675"
"9434","ZNF681"
"9435","RPSAP58"
"9436","ZNF726"
"9437","ZNF254"
"9438","HAVCR1P1"
"9439","LOC101927151"
"9440","LINC00662"
"9441","LOC100420587"
"9442","LOC102724908"
"9443","LINC01532"
"9444","UQCRFS1"
"9445","LOC102724958"
"9446","LINC00906"
"9447","LOC284395"
"9448","PLEKHF1"
"9449","C19orf12"
"9450","VSTM2B"
"9451","CCNE1"
"9452","POP4"
"9453","URI1"
"9454","ZNF536"
"9455","TSHZ3"
"9456","THEG5"
"9457","LINC01782"
"9458","LINC01533"
"9459","DPY19L3"
"9460","LOC400684"
"9461","PDCD5"
"9462","ANKRD27"
"9463","ZNF507"
"9464","TDRD12"
"9465","SLC7A9"
"9466","RGS9BP"
"9467","NUDT19"
"9468","CEP89"
"9469","WDR88"
"9470","LRP3"
"9471","RHPN2"
"9472","SLC7A10"
"9473","CEBPA"
"9474","GPATCH1"
"9475","CEBPA-AS1"
"9476","FAAP24"
"9477","CHST8"
"9478","PEPD"
"9479","KCTD15"
"9480","CEBPG"
"9481","LSM14A"
"9482","PDCD2L"
"9483","GPI"
"9484","KIAA0355"
"9485","WTIP"
"9486","UBA2"
"9487","ZNF302"
"9488","ZNF30"
"9489","SCGB2B3P"
"9490","ZNF792"
"9491","ZNF599"
"9492","SCGB2B2"
"9493","LINC01801"
"9494","SCGB1B2P"
"9495","ZNF30-AS1"
"9496","LINC00904"
"9497","ZNF181"
"9498","MIR6887"
"9499","MIR5196"
"9500","HPN-AS1"
"9501","LGI4"
"9502","FFAR1"
"9503","HAMP"
"9504","HPN"
"9505","FXYD3"
"9506","CD22"
"9507","FXYD7"
"9508","GRAMD1A"
"9509","FXYD1"
"9510","LINC01531"
"9511","USF2"
"9512","SCN1B"
"9513","FAM187B"
"9514","LSR"
"9515","FXYD5"
"9516","MAG"
"9517","FFAR3"
"9518","PROSER3"
"9519","ATP4A"
"9520","THAP8"
"9521","ARHGAP33"
"9522","SDHAF1"
"9523","ZBTB32"
"9524","GAPDHS"
"9525","LINC01529"
"9526","HCST"
"9527","DMKN"
"9528","TBCB"
"9529","HAUS5"
"9530","COX6B1"
"9531","U2AF1L4"
"9532","UPK1A-AS1"
"9533","WDR62"
"9534","LIN37"
"9535","LOC105372383"
"9536","HSPB6"
"9537","ALKBH6"
"9538","KMT2B"
"9539","FFAR2"
"9540","IGFLR1"
"9541","LOC101927572"
"9542","TMEM147"
"9543","KIRREL2"
"9544","NPHS1"
"9545","PRODH2"
"9546","SYNE4"
"9547","PSENEN"
"9548","KRTDAP"
"9549","NFKBID"
"9550","TYROBP"
"9551","CLIP3"
"9552","CAPNS1"
"9553","POLR2I"
"9554","UPK1A"
"9555","OVOL3"
"9556","APLP1"
"9557","ETV2"
"9558","LRFN3"
"9559","LINC01766"
"9560","COX7A1"
"9561","RBM42"
"9562","SBSN"
"9563","TMEM147-AS1"
"9564","ZNF790"
"9565","LOC728485"
"9566","ZNF829"
"9567","ZNF529-AS1"
"9568","ZNF790-AS1"
"9569","ZNF260"
"9570","ZNF529"
"9571","ZNF850"
"9572","ZNF345"
"9573","ZNF566"
"9574","LOC728752"
"9575","ZNF461"
"9576","LINC01534"
"9577","ZNF567"
"9578","ZNF382"
"9579","RASGRP4"
"9580","CATSPERG"
"9581","GGN"
"9582","FAM98C"
"9583","SPRED3"
"9584","RYR1"
"9585","PSMD8"
"9586","LOC105372397"
"9587","ACTN4"
"9588","MAP4K1"
"9589","CAPN12"
"9590","EIF3K"
"9591","SYCN"
"9592","IFNL2"
"9593","LGALS7B"
"9594","SARS2"
"9595","FBXO27"
"9596","ACP7"
"9597","LGALS4"
"9598","IFNL1"
"9599","FBXO17"
"9600","SIRT2"
"9601","IFNL4"
"9602","NCCRP1"
"9603","IFNL3"
"9604","CCER2"
"9605","NFKBIB"
"9606","MRPS12"
"9607","GMFG"
"9608","LRFN1"
"9609","RINL"
"9610","PAK4"
"9611","LGALS7"
"9612","ECH1"
"9613","HNRNPL"
"9614","RPS16"
"9615","MIR4530"
"9616","PAF1"
"9617","PLEKHG2"
"9618","DLL3"
"9619","TIMM50"
"9620","ZFP36"
"9621","SUPT5H"
"9622","EID2B"
"9623","EID2"
"9624","SELENOV"
"9625","MED29"
"9626","SAMD4B"
"9627","LGALS14"
"9628","LGALS17A"
"9629","LGALS13"
"9630","LGALS16"
"9631","CLC"
"9632","LOC100129935"
"9633","MIR6719"
"9634","FCGBP"
"9635","FBL"
"9636","DYRK1B"
"9637","LEUTX"
"9638","ZNF780B"
"9639","ZNF780A"
"9640","ZNF546"
"9641","PSMC4"
"9642","MAP3K10"
"9643","PRX"
"9644","TTC9B"
"9645","SERTAD1"
"9646","RAB4B"
"9647","PLD3"
"9648","CNTD2"
"9649","HIPK4"
"9650","RAB4B-EGLN2"
"9651","C19orf47"
"9652","MIR641"
"9653","EGLN2"
"9654","COQ8B"
"9655","ITPKC"
"9656","BLVRB"
"9657","C19orf54"
"9658","LTBP4"
"9659","CYP2T1P"
"9660","AKT2"
"9661","MIA-RAB4B"
"9662","SPTBN4"
"9663","SHKBP1"
"9664","SERTAD3"
"9665","MIR6796"
"9666","NUMBL"
"9667","SNRPA"
"9668","MIA"
"9669","CYP2A6"
"9670","CYP2G1P"
"9671","CYP2B6"
"9672","CYP2B7P"
"9673","CYP2A7"
"9674","HNRNPUL1"
"9675","PCAT19"
"9676","CYP2F1"
"9677","EXOSC5"
"9678","CYP2S1"
"9679","CYP2A13"
"9680","B9D2"
"9681","TMEM91"
"9682","TGFB1"
"9683","CCDC97"
"9684","BCKDHA"
"9685","B3GNT8"
"9686","AXL"
"9687","ATP5SL"
"9688","ERICH4"
"9689","CEACAM21"
"9690","LINC01480"
"9691","CEACAM7"
"9692","CEACAM4"
"9693","CEACAM5"
"9694","CEACAM6"
"9695","CEACAM3"
"9696","GSK3A"
"9697","PRR19"
"9698","ZNF574"
"9699","POU2F2"
"9700","LOC100505622"
"9701","RABAC1"
"9702","MIR4323"
"9703","RPS19"
"9704","TMEM145"
"9705","ZNF526"
"9706","PAFAH1B3"
"9707","ATP1A3"
"9708","LOC100505585"
"9709","LYPD4"
"9710","MEGF8"
"9711","MIR6797"
"9712","DMRTC2"
"9713","ERF"
"9714","CIC"
"9715","CD79A"
"9716","GRIK5"
"9717","ARHGEF1"
"9718","DEDD2"
"9719","CNFN"
"9720","LOC101930071"
"9721","MIR8077"
"9722","LIPE-AS1"
"9723","LIPE"
"9724","CXCL17"
"9725","CEACAM1"
"9726","CEACAM8"
"9727","PSG3"
"9728","PSG8"
"9729","PSG8-AS1"
"9730","PSG1"
"9731","PSG10P"
"9732","PSG2"
"9733","PSG11"
"9734","PSG7"
"9735","PSG6"
"9736","BLOC1S3"
"9737","CKM"
"9738","LOC105372419"
"9739","EML2-AS1"
"9740","NKPD1"
"9741","APOC4"
"9742","EML2"
"9743","CLASRP"
"9744","BHMG1"
"9745","RTN2"
"9746","DMPK"
"9747","KLC3"
"9748","MYPOP"
"9749","MIR330"
"9750","PPP1R13L"
"9751","MIR6088"
"9752","RSPH6A"
"9753","FOXA3"
"9754","SIX5"
"9755","ZNF296"
"9756","APOC1P1"
"9757","CLPTM1"
"9758","APOC1"
"9759","NECTIN2"
"9760","FBXO46"
"9761","APOC4-APOC2"
"9762","BCAM"
"9763","CBLC"
"9764","QPCTL"
"9765","VASP"
"9766","APOC2"
"9767","MIR642A"
"9768","NANOS2"
"9769","RELB"
"9770","MARK4"
"9771","GIPR"
"9772","GEMIN7"
"9773","FOSB"
"9774","ERCC1"
"9775","ERCC2"
"9776","GPR4"
"9777","CD3EAP"
"9778","PPP1R37"
"9779","TOMM40"
"9780","IRF2BP1"
"9781","MIR642B"
"9782","EXOC3L2"
"9783","DMWD"
"9784","APOE"
"9785","SYMPK"
"9786","PPM1N"
"9787","OPA3"
"9788","SNRPD2"
"9789","TRAPPC6A"
"9790","LOC400706"
"9791","IGFL4"
"9792","CCDC61"
"9793","IGFL3"
"9794","NOVA2"
"9795","HIF3A"
"9796","MIR769"
"9797","IGFL2"
"9798","IGFL1"
"9799","PGLYRP1"
"9800","LOC93429"
"9801","IGFL2-AS1"
"9802","ZC3H4"
"9803","CALM3"
"9804","PPP5C"
"9805","C5AR1"
"9806","GNG8"
"9807","SNAR-E"
"9808","PNMAL2"
"9809","MIR3191"
"9810","MIR320E"
"9811","SLC1A5"
"9812","TMEM160"
"9813","MIR3190"
"9814","SLC8A2"
"9815","FKRP"
"9816","INAFM1"
"9817","CCDC8"
"9818","AP2S1"
"9819","DHX34"
"9820","C5AR2"
"9821","ARHGAP35"
"9822","CCDC9"
"9823","BBC3"
"9824","PRKD2"
"9825","MEIS3"
"9826","PTGIR"
"9827","NPAS1"
"9828","DACT3"
"9829","PPP5D1"
"9830","PNMAL1"
"9831","SAE1"
"9832","DACT3-AS1"
"9833","STRN4"
"9834","NAPA"
"9835","GLTSCR1"
"9836","KPTN"
"9837","ZNF541"
"9838","NAPA-AS1"
"9839","GLTSCR2-AS1"
"9840","GLTSCR2"
"9841","SNORD23"
"9842","EHD2"
"9843","SELENOW"
"9844","CRX"
"9845","TPRX1"
"9846","SNAR-A4"
"9847","SNAR-A11"
"9848","SNAR-A14"
"9849","CABP5"
"9850","SNAR-A10"
"9851","SNAR-C3"
"9852","LIG1"
"9853","PLA2G4C-AS1"
"9854","TMEM143"
"9855","C19orf68"
"9856","PLA2G4C"
"9857","SNAR-A8"
"9858","SNAR-A7"
"9859","SNAR-C4"
"9860","SNAR-A3"
"9861","SNAR-A12"
"9862","CARD8"
"9863","CCDC114"
"9864","SULT2A1"
"9865","EMP3"
"9866","ZNF114"
"9867","SNAR-A13"
"9868","SNAR-A9"
"9869","SNAR-A5"
"9870","SNAR-A6"
"9871","BSPH1"
"9872","SNAR-A1"
"9873","SNAR-C5"
"9874","SNAR-A2"
"9875","SNAR-C2"
"9876","CARD8-AS1"
"9877","ELSPBP1"
"9878","SNAR-C1"
"9879","GRIN2D"
"9880","SYNGR4"
"9881","GRWD1"
"9882","CYTH2"
"9883","LMTK3"
"9884","KCNJ14"
"9885","KDELR1"
"9886","SULT2B1"
"9887","NTN5"
"9888","RPL18"
"9889","FAM83E"
"9890","DBP"
"9891","CA11"
"9892","LOC105447645"
"9893","SPACA4"
"9894","FUT2"
"9895","MAMSTR"
"9896","FUT1"
"9897","SEC1P"
"9898","SPHK2"
"9899","IZUMO1"
"9900","FGF21"
"9901","RASIP1"
"9902","RCN3"
"9903","RPS11"
"9904","CGB2"
"9905","LHB"
"9906","LIN7B"
"9907","SIGLEC16"
"9908","CPT1C"
"9909","MIR4750"
"9910","BCL2L12"
"9911","PRMT1"
"9912","HRC"
"9913","MIR4324"
"9914","BAX"
"9915","RPL13AP5"
"9916","FUZ"
"9917","PRRG2"
"9918","SNORD32A"
